No	TMNo	EnNo	Name			GMNo	Mode	DateTime
4815	1	9	                      	1	1	05/01/2021 07:56:08
4816	1	14	                      	1	1	05/01/2021 07:56:19
4817	1	10	                      	1	1	05/01/2021 07:59:38
4818	1	14	                      	1	1	05/01/2021 12:18:33
4819	1	10	                      	1	1	05/01/2021 12:18:35
4820	1	10	                      	1	1	05/01/2021 13:13:03
4821	1	14	                      	1	1	05/01/2021 13:15:57
4822	1	9	                      	1	1	05/01/2021 17:01:32
4823	1	14	                      	1	1	05/01/2021 17:01:43
4824	1	10	                      	1	1	05/01/2021 17:01:51
4825	1	9	                      	1	1	05/03/2021 08:01:19
4826	1	10	                      	1	1	05/03/2021 08:01:40
4827	1	9	                      	1	1	05/03/2021 12:20:36
4828	1	14	                      	1	1	05/03/2021 12:20:39
4829	1	10	                      	1	1	05/03/2021 12:20:44
4830	1	9	                      	1	1	05/03/2021 13:19:00
4831	1	14	                      	1	1	05/03/2021 13:25:59
4832	1	10	                      	1	1	05/03/2021 13:26:01
4833	1	9	                      	1	1	05/03/2021 17:00:11
4834	1	14	                      	1	1	05/03/2021 17:00:21
4835	1	10	                      	1	1	05/03/2021 17:00:50
4836	1	10	                      	1	1	05/04/2021 07:59:56
4837	1	14	                      	1	1	05/04/2021 08:00:00
4838	1	9	                      	1	1	05/04/2021 08:02:36
4839	1	10	                      	1	1	05/04/2021 12:11:01
4840	1	14	                      	1	1	05/04/2021 12:11:20
4841	1	9	                      	1	1	05/04/2021 12:16:52
4842	1	10	                      	1	1	05/04/2021 13:10:11
4843	1	14	                      	1	1	05/04/2021 13:10:27
4844	1	9	                      	1	1	05/04/2021 13:13:50
4845	1	14	                      	1	1	05/04/2021 17:00:22
4846	1	10	                      	1	1	05/04/2021 17:00:26
4847	1	9	                      	1	1	05/04/2021 17:03:06
4848	1	10	                      	1	1	05/05/2021 07:56:16
4849	1	9	                      	1	1	05/05/2021 08:00:30
4850	1	14	                      	1	1	05/05/2021 08:20:35
4851	1	10	                      	1	1	05/05/2021 12:15:04
4852	1	9	                      	1	1	05/05/2021 12:15:07
4853	1	14	                      	1	1	05/05/2021 12:19:58
4854	1	9	                      	1	1	05/05/2021 13:13:28
4855	1	10	                      	1	1	05/05/2021 13:13:35
4856	1	14	                      	1	1	05/05/2021 13:17:26
4857	1	14	                      	1	1	05/05/2021 17:02:06
4858	1	10	                      	1	1	05/05/2021 17:02:12
4859	1	9	                      	1	1	05/05/2021 17:03:05
4860	1	10	                      	1	1	05/06/2021 07:57:53
4861	1	14	                      	1	1	05/06/2021 07:59:18
4862	1	9	                      	1	1	05/06/2021 08:13:40
4863	1	14	                      	1	1	05/06/2021 12:10:33
4864	1	10	                      	1	1	05/06/2021 12:12:52
4865	1	9	                      	1	1	05/06/2021 12:20:54
4866	1	10	                      	1	1	05/06/2021 13:11:17
4867	1	14	                      	1	1	05/06/2021 13:11:19
4868	1	9	                      	1	1	05/06/2021 13:16:15
4869	1	9	                      	1	1	05/06/2021 17:00:58
4870	1	10	                      	1	1	05/06/2021 17:02:05
4871	1	14	                      	1	1	05/06/2021 17:02:06
4872	1	10	                      	1	1	05/07/2021 08:11:03
4873	1	9	                      	1	1	05/07/2021 08:11:05
4874	1	14	                      	1	1	05/07/2021 12:25:37
4875	1	10	                      	1	1	05/07/2021 12:25:45
4876	1	9	                      	1	1	05/07/2021 12:33:13
4877	1	10	                      	1	1	05/07/2021 13:19:42
4878	1	14	                      	1	1	05/07/2021 13:19:45
4879	1	9	                      	1	1	05/07/2021 13:27:35
4880	1	14	                      	1	1	05/07/2021 17:01:21
4881	1	9	                      	1	1	05/07/2021 17:01:40
4882	1	10	                      	1	1	05/07/2021 17:01:59
4883	1	9	                      	1	1	05/08/2021 07:58:08
4884	1	10	                      	1	1	05/08/2021 08:02:10
4885	1	9	                      	1	1	05/08/2021 12:13:21
4886	1	14	                      	1	1	05/08/2021 12:13:39
4887	1	10	                      	1	1	05/08/2021 12:13:41
4888	1	10	                      	1	1	05/08/2021 13:09:55
4889	1	14	                      	1	1	05/08/2021 13:10:00
4890	1	9	                      	1	1	05/08/2021 13:10:49
4891	1	14	                      	1	1	05/08/2021 17:00:02
4892	1	9	                      	1	1	05/08/2021 17:00:28
4893	1	9	                      	1	1	05/10/2021 08:02:05
4894	1	14	                      	1	1	05/10/2021 07:59:19
4895	1	10	                      	1	1	05/10/2021 07:59:21
4896	1	14	                      	1	1	05/10/2021 12:15:49
4897	1	10	                      	1	1	05/10/2021 12:15:52
4898	1	9	                      	1	1	05/10/2021 12:21:30
4899	1	14	                      	1	1	05/10/2021 13:13:25
4900	1	10	                      	1	1	05/10/2021 13:14:06
4901	1	9	                      	1	1	05/10/2021 13:16:16
4902	1	10	                      	1	1	05/10/2021 17:20:35
4903	1	14	                      	1	1	05/10/2021 17:20:44
4904	1	9	                      	1	1	05/10/2021 17:21:00
4905	1	9	                      	1	1	05/11/2021 07:59:04
4906	1	8	                      	1	1	05/11/2021 07:59:07
4907	1	10	                      	1	1	05/11/2021 07:59:10
4908	1	8	                      	1	1	05/11/2021 12:10:20
4909	1	14	                      	1	1	05/11/2021 12:11:09
4910	1	10	                      	1	1	05/11/2021 12:11:18
4911	1	9	                      	1	1	05/11/2021 12:13:10
4912	1	14	                      	1	1	05/11/2021 13:06:37
4913	1	10	                      	1	1	05/11/2021 13:06:42
4914	1	8	                      	1	1	05/11/2021 13:06:53
4915	1	9	                      	1	1	05/11/2021 13:07:04
4916	1	8	                      	1	1	05/11/2021 16:34:07
4917	1	1	                      	1	1	05/11/2021 16:59:46
4918	1	9	                      	1	1	05/11/2021 17:00:01
4919	1	2	                      	1	1	05/11/2021 17:01:14
4920	1	1	                      	1	1	05/11/2021 17:02:22
4921	1	2	                      	1	1	05/11/2021 17:02:24
4922	1	10	                      	1	1	05/11/2021 17:02:39
4923	1	14	                      	1	1	05/11/2021 17:02:42
4924	1	9	                      	1	1	05/11/2021 17:02:50
4925	1	10	                      	1	1	05/12/2021 08:00:10
4926	1	14	                      	1	1	05/12/2021 08:00:13
4927	1	8	                      	1	1	05/12/2021 08:00:15
4928	1	9	                      	1	1	05/12/2021 08:00:20
4929	1	10	                      	1	1	05/12/2021 12:11:22
4930	1	14	                      	1	1	05/12/2021 12:11:30
4931	1	9	                      	1	1	05/12/2021 12:21:45
4932	1	8	                      	1	1	05/12/2021 12:22:11
4933	1	10	                      	1	1	05/12/2021 13:15:04
4934	1	14	                      	1	1	05/12/2021 13:15:05
4935	1	8	                      	1	1	05/12/2021 13:15:10
4936	1	9	                      	1	1	05/12/2021 13:15:11
4937	1	8	                      	1	1	05/12/2021 04:35:40
4938	1	10	                      	1	1	05/12/2021 05:05:08
4939	1	14	                      	1	1	05/12/2021 05:05:14
4940	1	14	                      	1	1	05/12/2021 05:05:44
4941	1	9	                      	1	1	05/12/2021 05:07:16
4942	1	4	                      	1	1	05/12/2021 20:04:19
4943	1	9	                      	1	1	05/13/2021 08:01:06
4944	1	10	                      	1	1	05/13/2021 07:58:10
4945	1	14	                      	1	1	05/13/2021 07:58:13
4946	1	9	                      	1	1	05/13/2021 12:16:08
4947	1	10	                      	1	1	05/13/2021 12:20:41
4948	1	14	                      	1	1	05/13/2021 12:20:43
4949	1	10	                      	1	1	05/13/2021 13:14:40
4950	1	14	                      	1	1	05/13/2021 13:14:46
4951	1	9	                      	1	1	05/13/2021 13:14:47
4952	1	14	                      	1	1	05/13/2021 17:07:57
4953	1	10	                      	1	1	05/13/2021 17:07:59
4954	1	9	                      	1	1	05/13/2021 17:09:16
4955	1	14	                      	1	1	05/14/2021 08:02:15
4956	1	10	                      	1	1	05/14/2021 08:03:51
4957	1	9	                      	1	1	05/14/2021 08:09:07
4958	1	8	                      	1	1	05/14/2021 08:11:27
4959	1	14	                      	1	1	05/14/2021 12:07:09
4960	1	10	                      	1	1	05/14/2021 12:10:47
4961	1	8	                      	1	1	05/14/2021 12:12:20
4962	1	9	                      	1	1	05/14/2021 12:13:41
4963	1	10	                      	1	1	05/14/2021 13:09:11
4964	1	8	                      	1	1	05/14/2021 13:11:37
4965	1	9	                      	1	1	05/14/2021 13:13:04
4966	1	14	                      	1	1	05/14/2021 13:24:06
4967	1	8	                      	1	1	05/14/2021 16:34:46
4968	1	9	                      	1	1	05/14/2021 17:01:57
4969	1	10	                      	1	1	05/14/2021 17:02:05
4970	1	14	                      	1	1	05/14/2021 17:02:43
4971	1	8	                      	1	1	05/15/2021 07:58:16
4972	1	14	                      	1	1	05/15/2021 07:58:25
4973	1	10	                      	1	1	05/15/2021 07:58:26
4974	1	9	                      	1	1	05/15/2021 08:14:34
